draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
159,219.2,-59.5,5.17,16.0,20.0,13.8,18.3,E-W,17.8,37.0,14.5,19.1,183.9,18.0,70.4,13.2,19.5,0,,0,20.39,2.09
160,221.1,-58.9,5.36,16.0,20.0,10.6,15.2,N-S,19.8,35.7,12.8,17.1,185.6,17.6,79.2,14.3,21.7,0,,0,18.75,3.55
161,221.4,-58.0,5.78,16.0,20.0,10.0,14.9,N-S,16.9,38.5,13.0,17.4,186.6,16.3,72.6,12.9,18.7,0,,0,18.05,3.14
162,223.2,-57.8,5.41,20.0,16.0,13.0,16.1,N-S,16.9,40.3,13.9,17.7,185.1,18.9,74.4,12.6,18.2,0,,0,20.16,4.03
163,222.3,-60.1,5.09,16.0,20.0,14.0,18.7,N-S,21.2,39.2,12.6,17.9,186.9,17.1,75.1,12.5,18.9,0,,1,16.88,-1.86
164,222.4,-58.6,5.27,20.0,16.0,10.6,15.5,E-W,17.1,40.1,14.1,18.5,188.4,17.1,78.8,11.5,19.2,0,,0,20.62,5.1
165,218.6,-59.8,5.12,16.0,20.0,14.6,18.7,E-W,20.5,40.1,14.6,17.3,185.7,18.7,71.6,12.8,20.8,1,2.34,1,2.34,-16.35
166,220.5,-58.0,5.48,16.0,20.0,9.3,14.0,E-W,17.4,35.8,13.0,18.5,187.5,16.3,68.4,11.9,18.2,0,,0,20.39,6.35
167,221.4,-58.9,5.75,16.0,20.0,14.6,18.5,N-S,17.1,38.3,12.8,18.8,184.7,17.5,62.1,13.9,20.7,0,,1,18.28,-0.24
168,220.2,-60.3,5.77,16.0,20.0,12.0,16.3,N-S,18.7,37.4,13.9,18.8,186.3,18.6,75.0,11.5,19.8,0,,0,19.22,2.93
169,222.7,-58.7,5.2,16.0,20.0,13.9,18.2,N-S,20.6,39.4,13.5,16.3,187.6,16.8,69.3,12.9,19.6,0,,1,18.05,-0.2
170,218.3,-60.3,5.44,16.0,20.0,15.5,19.5,N-S,20.0,34.6,12.6,16.8,186.2,17.0,63.5,13.6,20.2,0,,1,18.28,-1.21
171,223.6,-59.4,5.28,16.0,20.0,15.4,19.3,N-S,20.4,39.0,13.9,17.0,188.2,18.1,63.4,13.2,20.0,0,,1,18.75,-0.56
172,219.7,-59.2,5.01,20.0,16.0,13.5,17.4,N-S,16.4,36.9,12.4,18.4,184.6,17.4,70.0,12.0,18.6,0,,0,20.62,3.27
173,219.4,-59.8,5.48,16.0,20.0,11.1,14.7,E-W,20.9,38.9,13.3,17.2,188.1,18.2,66.2,12.1,18.4,0,,0,17.58,2.87
174,221.2,-59.5,5.35,20.0,16.0,11.1,15.7,E-W,20.8,39.9,13.4,16.6,186.9,18.7,60.0,11.2,18.0,0,,0,18.28,2.62
175,222.5,-59.0,5.56,16.0,20.0,15.0,19.1,E-W,18.3,39.1,14.6,16.7,188.1,16.2,64.9,12.9,21.0,0,,0,19.22,0.15
176,218.3,-57.8,5.22,16.0,20.0,15.2,18.2,E-W,17.3,40.0,12.8,16.3,188.6,16.7,61.5,12.3,20.2,1,2.81,1,2.81,-15.38
177,223.5,-58.2,5.35,16.0,20.0,11.3,14.5,E-W,19.2,37.2,13.2,18.7,187.0,17.9,68.2,13.6,21.1,0,,0,19.92,5.42
178,222.6,-60.2,5.64,16.0,20.0,9.9,14.4,E-W,19.9,37.8,12.8,18.4,185.5,18.5,78.0,14.0,22.3,0,,0,18.05,3.61
179,218.1,-58.5,5.79,20.0,16.0,15.2,19.0,N-S,21.5,41.2,12.9,18.8,183.5,17.1,73.3,13.4,19.9,0,,1,16.88,-2.17
180,219.0,-59.2,5.44,20.0,16.0,13.7,17.0,N-S,19.3,37.0,14.4,16.9,188.0,18.6,65.5,13.5,20.1,0,,0,20.16,3.16
181,221.4,-58.4,5.64,20.0,16.0,12.6,17.3,N-S,21.5,40.1,12.4,17.2,186.8,19.8,65.7,11.6,18.6,0,,0,17.34,0.08
182,219.1,-58.3,5.31,16.0,20.0,14.9,19.0,E-W,17.5,38.2,14.3,17.3,187.3,17.5,64.7,12.7,20.5,0,,0,18.98,0.02
183,221.6,-59.8,5.7,16.0,20.0,10.3,14.7,E-W,18.5,39.8,13.8,16.8,188.1,19.8,63.2,11.7,19.1,0,,0,17.81,3.13
184,221.1,-58.9,5.66,20.0,16.0,12.6,16.8,N-S,18.6,40.4,12.5,17.6,184.1,18.2,66.2,13.3,19.1,0,,0,17.11,0.3
185,222.9,-60.0,5.13,16.0,20.0,12.8,15.9,E-W,21.2,36.8,12.9,17.8,188.7,19.6,73.0,13.2,19.0,0,,0,18.98,3.05
186,221.3,-60.1,5.03,20.0,16.0,11.2,14.3,N-S,18.0,36.7,13.2,16.6,188.5,18.9,76.4,12.1,19.5,0,,0,19.92,5.67
187,218.2,-59.6,5.32,20.0,16.0,10.7,15.5,N-S,20.1,38.3,13.4,16.3,184.8,16.6,71.4,12.3,21.4,0,,0,18.52,3.05
188,220.9,-58.6,5.77,16.0,20.0,12.2,15.3,N-S,21.9,37.9,13.3,18.2,185.8,19.0,77.1,13.6,21.8,0,,0,17.81,2.55
189,220.3,-59.3,5.05,16.0,20.0,14.1,18.9,E-W,21.7,35.4,13.3,17.8,185.6,19.5,74.6,12.8,19.7,0,,0,19.92,1.07
190,220.6,-58.5,5.34,16.0,20.0,13.3,16.6,N-S,16.6,37.7,12.6,18.2,186.8,18.5,66.4,12.4,20.6,0,,0,18.52,1.88
191,222.8,-58.2,5.12,20.0,16.0,13.3,18.3,N-S,19.3,37.1,13.4,18.6,189.1,17.9,71.4,13.4,20.7,0,,0,21.56,3.3
192,219.6,-57.9,5.64,20.0,16.0,12.1,15.5,N-S,19.3,39.3,14.5,17.8,186.4,18.8,63.7,13.2,21.8,0,,0,19.92,4.4
193,218.8,-57.8,5.48,16.0,20.0,9.7,14.7,N-S,16.4,37.6,13.9,18.3,189.2,19.5,62.1,12.2,20.0,0,,0,19.45,4.77
194,220.1,-57.6,5.21,16.0,20.0,12.9,17.0,N-S,16.3,35.0,13.1,17.1,188.7,18.4,63.4,13.4,18.5,0,,0,19.92,2.93
195,219.4,-58.7,5.48,20.0,16.0,10.7,15.7,E-W,19.8,39.4,12.4,15.9,186.3,16.0,78.5,11.3,18.3,0,,0,16.88,1.17
196,223.3,-59.5,5.29,16.0,20.0,15.5,19.3,N-S,18.6,39.4,14.0,18.0,186.0,17.0,66.2,12.9,19.8,0,,1,18.98,-0.36
197,220.7,-59.3,5.2,20.0,16.0,15.0,19.2,E-W,18.3,36.9,12.5,16.2,188.8,19.0,60.6,12.7,19.1,0,,1,18.52,-0.67
198,223.9,-60.1,5.79,20.0,16.0,10.5,15.4,E-W,16.2,36.3,13.4,17.0,185.1,18.8,64.0,13.1,20.7,0,,0,26.48,11.07
199,222.1,-57.5,5.62,16.0,20.0,11.6,16.0,E-W,21.6,38.3,14.0,17.6,187.9,17.5,74.3,12.0,17.3,0,,0,19.22,3.19
200,221.8,-59.8,5.02,16.0,20.0,14.2,18.0,N-S,21.2,39.8,12.8,17.6,184.1,17.1,66.5,12.4,21.8,0,,0,23.2,5.2
201,222.5,-57.7,5.56,16.0,20.0,16.1,19.3,N-S,20.4,39.5,13.9,16.2,185.7,19.1,62.2,12.3,18.1,0,,1,18.28,-1.05
202,220.6,-59.2,5.6,16.0,20.0,12.5,16.3,N-S,16.6,36.8,13.9,16.8,188.7,16.2,72.5,13.5,18.7,0,,0,19.45,3.13
203,220.3,-59.6,5.37,20.0,16.0,15.7,19.2,N-S,19.7,40.0,13.4,17.7,186.1,19.7,66.9,12.3,19.2,0,,1,18.75,-0.49
204,222.9,-58.9,5.47,20.0,16.0,13.8,16.8,N-S,17.1,37.6,14.2,18.0,186.5,16.8,78.8,12.8,20.4,0,,0,24.38,7.6
205,222.8,-59.0,5.48,16.0,20.0,12.7,16.1,E-W,20.8,37.3,13.1,18.5,183.9,18.8,71.0,12.6,20.7,0,,0,23.91,7.76
206,218.8,-59.6,5.58,16.0,20.0,14.8,19.5,E-W,20.4,37.0,13.9,18.5,184.5,18.4,70.9,13.1,20.3,0,,1,18.98,-0.56
207,221.4,-58.0,5.1,20.0,16.0,15.2,18.4,E-W,20.9,37.6,13.4,16.7,188.5,18.1,78.3,12.7,17.5,0,,0,20.16,1.73
208,223.3,-58.5,5.25,16.0,20.0,13.8,17.4,N-S,16.2,38.5,13.8,18.0,187.0,18.2,61.7,11.8,17.6,0,,0,19.92,2.56
209,223.9,-59.5,5.38,20.0,16.0,12.5,17.3,E-W,21.7,38.9,13.0,18.7,185.1,18.0,74.9,11.1,18.5,0,,0,22.73,5.39
210,223.1,-58.1,5.79,20.0,16.0,15.9,18.9,E-W,20.8,37.3,14.4,18.2,185.2,16.3,63.8,13.2,20.3,0,,0,27.19,8.3
211,219.5,-59.6,5.04,16.0,20.0,13.0,16.8,N-S,17.2,37.4,13.6,16.3,189.3,19.1,79.9,11.4,19.7,0,,0,18.52,1.72
212,218.2,-60.2,5.6,16.0,20.0,11.5,14.8,N-S,17.8,35.3,13.4,17.7,189.3,17.9,77.9,12.4,20.2,0,,0,18.75,3.93
213,222.4,-58.9,5.34,16.0,20.0,12.8,16.0,N-S,18.9,37.7,14.4,17.7,185.9,17.9,66.9,11.9,19.7,0,,0,20.16,4.18
214,223.3,-58.0,5.34,16.0,20.0,14.4,18.3,N-S,21.1,36.6,13.2,18.1,186.0,19.5,62.8,12.9,19.7,0,,0,20.16,1.85
215,218.8,-59.7,5.73,16.0,20.0,12.4,16.5,N-S,21.8,41.0,14.6,16.4,186.7,17.2,69.5,11.4,18.5,1,0.31,1,0.23,-16.25
216,218.4,-58.0,5.58,16.0,20.0,12.9,15.9,E-W,16.4,37.4,13.5,18.0,186.4,18.9,77.2,11.6,19.9,0,,0,18.75,2.82
217,223.8,-60.0,5.0,16.0,20.0,14.1,17.7,E-W,18.2,39.8,13.9,18.6,188.8,17.4,76.4,12.7,19.0,0,,0,18.98,1.27
218,222.9,-60.3,5.09,16.0,20.0,12.6,16.7,N-S,18.1,35.6,12.1,18.0,187.3,16.1,69.2,12.3,17.9,0,,0,18.98,2.27
219,221.2,-59.4,5.0,20.0,16.0,15.5,19.8,E-W,20.1,38.4,12.7,17.1,184.4,17.7,74.1,12.2,19.9,0,,1,18.75,-1.08
220,221.7,-59.3,5.36,16.0,20.0,11.5,15.2,N-S,17.6,40.4,14.0,16.9,186.5,17.5,67.4,11.5,19.0,0,,0,18.05,2.84
221,221.8,-60.4,5.69,20.0,16.0,11.3,15.7,N-S,19.7,38.1,12.8,16.9,188.0,17.7,73.7,11.9,20.1,0,,0,18.98,3.32
222,218.0,-57.6,5.09,20.0,16.0,12.7,16.6,E-W,16.7,38.5,14.5,17.7,187.5,17.6,60.9,12.6,18.8,0,,0,20.62,4.04
223,218.7,-58.9,5.14,16.0,20.0,10.0,14.5,N-S,16.7,35.1,13.0,16.4,187.8,19.8,77.6,12.5,19.5,0,,0,18.98,4.45
224,219.6,-60.1,5.19,16.0,20.0,15.0,19.1,N-S,18.3,36.0,13.6,18.3,188.1,16.5,79.3,12.4,21.2,0,,0,19.92,0.8
225,220.9,-58.1,5.06,20.0,16.0,10.8,14.8,N-S,18.7,38.4,13.0,16.8,189.1,17.7,71.3,13.9,21.9,0,,0,19.22,4.39
226,220.9,-59.6,5.64,16.0,20.0,12.6,16.3,E-W,19.8,37.1,14.6,18.0,183.7,18.1,78.0,13.5,18.4,0,,0,25.31,9.06
227,219.3,-59.3,5.31,20.0,16.0,13.6,18.3,N-S,17.5,40.5,12.9,15.9,188.9,19.4,75.1,13.2,18.7,0,,1,17.34,-0.96
228,219.2,-58.6,5.71,16.0,20.0,13.1,16.2,N-S,19.7,38.8,13.4,18.0,185.6,16.6,66.2,13.0,18.0,0,,0,17.81,1.65
229,220.7,-57.7,5.03,16.0,20.0,15.7,19.6,N-S,16.4,39.1,13.5,17.0,186.1,16.0,60.4,13.7,19.3,0,,1,18.52,-1.11
230,219.9,-58.9,5.39,20.0,16.0,15.1,19.2,E-W,21.5,39.8,14.7,16.7,188.4,16.8,70.9,12.2,18.2,0,,0,19.69,0.5
231,220.0,-57.7,5.72,16.0,20.0,11.1,15.7,E-W,18.8,38.7,12.8,18.6,188.3,16.0,74.6,11.5,18.3,0,,0,17.58,1.85
232,222.4,-58.6,5.3,16.0,20.0,11.1,15.4,N-S,18.0,39.3,13.9,16.8,185.9,18.5,70.6,11.0,18.6,0,,0,18.28,2.86
233,218.8,-60.3,5.39,16.0,20.0,11.0,15.1,N-S,20.5,36.8,12.9,18.6,187.0,17.6,63.9,12.9,18.2,0,,0,18.52,3.39
234,221.4,-58.5,5.42,20.0,16.0,12.1,15.1,N-S,17.5,39.0,14.4,17.2,183.9,16.9,63.0,11.4,17.7,0,,0,20.86,5.71
235,222.6,-60.3,5.5,16.0,20.0,14.2,19.1,N-S,18.4,37.7,13.3,16.7,185.2,17.4,67.5,12.3,21.8,0,,1,18.05,-1.08
236,219.9,-60.0,5.3,20.0,16.0,12.4,15.6,N-S,17.1,36.0,13.0,17.5,183.7,18.7,64.1,10.9,18.0,0,,0,21.09,5.52
237,221.8,-60.2,5.3,16.0,20.0,16.5,19.6,E-W,16.6,39.0,14.1,16.2,185.2,18.4,69.4,12.8,17.6,0,,1,18.52,-1.07
238,219.7,-60.1,5.26,16.0,20.0,12.1,15.5,N-S,18.8,38.8,13.5,18.4,188.2,19.2,72.2,12.1,19.4,0,,0,17.58,2.09
239,220.4,-58.0,5.19,20.0,16.0,12.4,17.4,N-S,17.0,36.0,13.0,17.3,185.0,18.6,70.0,13.9,18.7,0,,0,20.86,3.48
240,221.2,-59.1,5.78,20.0,16.0,14.2,18.5,N-S,17.0,36.8,14.1,18.0,183.8,16.2,75.5,11.1,20.3,0,,0,23.91,5.4
241,218.1,-60.0,5.08,16.0,20.0,16.5,19.9,N-S,20.8,35.4,12.3,16.8,185.1,16.5,63.6,10.8,20.2,0,,1,17.81,-2.13
242,222.7,-58.2,5.65,16.0,20.0,13.1,16.3,N-S,17.3,37.4,13.6,17.5,189.2,18.3,65.9,10.8,20.6,0,,0,19.45,3.19
243,218.5,-57.9,5.16,20.0,16.0,12.9,17.6,E-W,22.0,39.7,12.6,18.9,189.2,16.3,69.2,11.7,18.7,0,,0,18.05,0.47
244,219.4,-58.9,5.17,16.0,20.0,14.0,17.0,N-S,18.9,39.4,13.9,17.4,185.9,17.7,67.8,13.0,18.7,0,,0,18.52,1.47
245,223.7,-58.7,5.75,20.0,16.0,15.7,19.1,N-S,21.8,36.5,14.4,17.5,185.0,18.4,77.6,13.1,22.1,0,,0,24.14,5.09
246,222.4,-59.2,5.04,16.0,20.0,14.9,19.9,E-W,16.8,39.9,12.8,17.3,184.0,17.0,79.6,13.6,18.8,0,,0,25.31,5.37
247,222.3,-59.8,5.17,16.0,20.0,11.9,16.7,N-S,20.7,39.8,13.7,16.9,184.0,17.7,78.3,13.0,20.6,0,,0,17.81,1.08
248,220.7,-58.9,5.03,16.0,20.0,12.2,17.1,N-S,18.6,37.6,12.9,17.2,184.9,17.8,78.2,13.4,18.8,0,,0,18.05,0.97
249,222.8,-59.8,5.72,16.0,20.0,10.5,15.5,E-W,21.5,38.4,12.9,16.0,188.5,17.3,73.2,11.8,20.9,0,,0,17.34,1.84
250,218.1,-58.7,5.32,16.0,20.0,13.0,17.6,N-S,18.3,37.2,13.3,17.1,187.3,16.5,62.3,13.6,19.4,0,,0,18.52,0.89
251,223.5,-58.9,5.1,20.0,16.0,12.2,15.3,N-S,21.5,39.1,14.6,18.2,186.4,17.2,71.4,13.1,21.1,0,,0,20.86,5.55
252,219.6,-57.7,5.29,20.0,16.0,12.0,16.2,E-W,20.5,35.6,12.7,17.5,188.5,17.4,76.8,13.4,18.4,0,,0,19.92,3.74
253,218.8,-58.0,5.78,20.0,16.0,11.8,14.8,N-S,19.4,36.3,14.1,18.2,186.2,18.0,73.0,11.5,20.7,0,,0,21.56,6.72
254,220.1,-58.6,5.08,20.0,16.0,14.1,18.7,E-W,16.9,39.3,12.4,17.6,185.4,19.2,70.2,11.3,17.8,0,,1,18.05,-0.7
255,219.0,-60.3,5.04,20.0,16.0,13.7,18.3,N-S,18.1,38.8,13.6,18.2,183.9,17.6,75.0,11.5,20.4,0,,0,19.69,1.35
256,220.7,-57.5,5.59,20.0,16.0,12.6,16.8,E-W,16.7,39.9,14.3,17.6,188.7,17.0,78.5,11.9,19.5,0,,0,19.92,3.11
257,220.7,-59.9,5.47,20.0,16.0,10.1,14.7,E-W,21.9,40.1,13.7,17.1,189.0,16.0,77.8,13.5,21.9,0,,0,18.52,3.79
258,221.2,-57.8,5.23,20.0,16.0,11.3,15.5,E-W,20.0,39.4,14.1,17.0,189.0,17.9,76.1,13.5,18.3,0,,0,19.92,4.44
259,223.4,-59.5,5.09,16.0,20.0,12.3,17.1,E-W,20.6,39.0,13.8,18.7,188.6,19.3,72.1,13.8,18.6,0,,0,19.22,2.11
260,218.5,-59.8,5.07,20.0,16.0,11.9,16.8,E-W,20.4,36.4,13.4,18.7,187.8,16.4,76.0,10.8,17.6,0,,0,20.62,3.87
261,221.0,-58.9,5.03,20.0,16.0,12.7,16.9,E-W,16.3,37.1,12.5,17.3,187.8,17.2,70.5,13.2,21.1,0,,0,20.39,3.47
262,220.7,-59.3,5.72,16.0,20.0,11.4,15.2,N-S,18.2,37.1,12.7,17.1,185.0,18.1,76.1,11.8,16.9,0,,0,17.58,2.38
263,219.7,-59.3,5.14,16.0,20.0,10.0,14.8,N-S,18.8,38.1,14.1,18.6,185.6,16.8,76.4,12.1,18.5,0,,0,19.69,4.92
264,219.6,-57.8,5.18,16.0,20.0,10.6,15.0,N-S,21.8,37.5,12.4,17.8,185.7,16.2,68.2,11.8,18.1,0,,0,17.34,2.29
265,220.4,-57.7,5.75,20.0,16.0,10.6,14.6,N-S,16.5,36.7,14.6,16.2,185.1,17.7,76.7,12.4,19.0,0,,0,20.62,6.02
266,221.9,-58.3,5.07,16.0,20.0,12.9,16.3,N-S,18.7,41.2,13.2,17.4,188.7,18.9,70.9,12.8,17.8,0,,0,17.11,0.77
267,220.4,-59.5,5.58,20.0,16.0,14.3,18.6,E-W,17.6,40.0,13.2,19.2,189.1,16.4,72.0,12.7,19.0,0,,0,19.22,0.67
268,223.7,-59.0,5.26,16.0,20.0,14.8,18.2,N-S,20.3,37.9,13.0,16.1,187.1,16.2,60.5,12.3,20.4,0,,1,17.81,-0.43
269,218.8,-58.9,5.75,20.0,16.0,13.4,17.6,N-S,17.4,39.1,13.7,16.0,185.5,19.9,70.7,12.6,18.4,0,,0,18.75,1.18
270,219.2,-58.0,5.53,16.0,20.0,11.8,15.9,N-S,20.6,40.1,14.5,17.6,186.1,16.2,69.0,12.4,20.5,0,,0,18.75,2.88
271,218.2,-60.0,5.5,16.0,20.0,13.3,16.5,N-S,21.0,35.6,12.7,18.0,185.4,18.0,61.7,12.5,20.6,0,,0,18.52,2.02
272,218.7,-58.7,5.56,16.0,20.0,15.5,19.1,N-S,17.4,39.9,13.9,16.1,185.7,18.6,73.3,12.9,21.1,1,2.19,1,2.11,-16.99
273,222.0,-58.0,5.62,16.0,20.0,10.5,15.5,N-S,20.5,36.2,13.6,16.1,187.5,17.0,78.5,13.7,20.4,0,,0,18.98,3.51
274,222.5,-58.8,5.16,20.0,16.0,13.6,17.2,N-S,20.0,38.2,14.3,19.0,187.5,18.1,67.5,11.5,20.1,0,,0,21.8,4.58
275,221.0,-57.8,5.19,16.0,20.0,14.1,17.6,E-W,19.9,38.9,14.3,17.8,189.3,19.1,60.2,11.2,18.5,0,,0,19.45,1.81
276,221.4,-58.7,5.47,20.0,16.0,11.1,15.2,N-S,16.1,38.3,13.0,18.7,187.4,18.9,63.9,11.0,19.2,0,,0,20.62,5.42
277,221.9,-58.3,5.38,20.0,16.0,10.6,14.4,N-S,19.4,39.1,13.7,16.5,186.9,16.6,61.3,12.5,18.7,0,,0,19.22,4.8
278,219.5,-59.5,5.04,16.0,20.0,14.7,18.3,N-S,18.6,38.5,14.0,16.3,188.4,18.0,72.6,11.4,19.4,0,,1,18.28,-0.05
279,219.1,-58.8,5.52,16.0,20.0,11.6,15.5,E-W,19.1,39.1,13.4,18.5,187.3,19.1,60.7,13.0,18.6,0,,0,17.81,2.29
280,223.4,-60.4,5.36,20.0,16.0,10.7,14.7,N-S,21.4,35.2,12.1,16.6,187.6,16.3,62.7,13.8,21.1,0,,0,19.69,5.01
281,219.5,-58.1,5.05,16.0,20.0,12.5,17.4,N-S,17.9,38.2,14.2,19.0,186.8,16.6,62.3,12.6,19.4,0,,0,19.69,2.26
282,219.7,-58.9,5.53,16.0,20.0,12.4,17.0,E-W,21.0,38.3,13.7,17.4,186.1,17.4,65.3,11.7,19.9,0,,0,18.28,1.26
283,222.2,-59.0,5.41,20.0,16.0,11.5,16.2,E-W,17.6,38.1,13.2,17.0,185.6,17.9,75.3,12.3,20.0,0,,0,19.69,3.51
284,219.9,-58.5,5.0,20.0,16.0,11.8,15.5,N-S,21.7,36.6,12.8,17.0,188.7,17.3,79.9,11.7,20.4,0,,0,19.69,4.15
285,218.9,-59.6,5.73,20.0,16.0,11.8,15.2,N-S,20.8,39.7,14.4,18.5,189.1,17.7,68.3,11.1,17.8,0,,0,19.92,4.71
286,222.7,-59.0,5.68,16.0,20.0,11.4,15.6,N-S,18.0,36.6,13.7,17.5,189.1,16.1,66.9,13.1,20.8,0,,0,19.45,3.82
287,223.3,-57.6,5.35,20.0,16.0,11.2,15.6,N-S,21.8,36.6,13.2,16.7,186.3,19.1,60.6,12.5,21.0,0,,0,19.92,4.34
288,218.5,-59.1,5.19,20.0,16.0,11.9,15.3,N-S,17.5,39.1,13.1,17.7,188.2,17.7,69.9,12.8,20.6,0,,0,18.98,3.66
289,219.6,-57.6,5.2,16.0,20.0,12.0,16.1,N-S,16.2,36.6,13.5,18.8,184.8,16.3,76.8,12.1,19.7,0,,0,20.16,4.1
290,220.6,-59.7,5.02,16.0,20.0,14.6,17.7,N-S,19.4,38.5,12.2,17.1,188.6,16.6,61.5,10.7,16.9,0,,1,16.64,-1.09
291,218.8,-59.0,5.45,16.0,20.0,15.2,18.2,N-S,16.5,39.7,13.9,18.2,187.5,18.0,70.2,13.7,21.2,0,,1,17.81,-0.43
292,223.7,-58.8,5.06,16.0,20.0,9.8,14.1,E-W,16.9,39.1,13.4,17.6,183.6,19.4,75.7,11.6,19.3,0,,0,23.44,9.37
293,220.7,-57.7,5.78,16.0,20.0,13.7,17.7,N-S,18.8,36.4,13.2,19.2,186.6,17.8,68.7,11.9,20.2,0,,0,19.92,2.19
294,219.1,-60.3,5.09,16.0,20.0,16.3,19.4,N-S,20.0,35.7,13.6,18.3,184.7,16.5,73.3,12.0,17.2,0,,0,19.69,0.24
295,223.1,-60.2,5.67,20.0,16.0,10.9,14.3,N-S,19.8,38.6,14.1,16.0,186.3,19.2,77.3,13.3,22.3,0,,0,19.45,5.12
296,223.3,-58.1,5.36,16.0,20.0,15.9,19.8,E-W,19.9,38.0,13.6,17.9,183.8,17.0,78.2,12.7,19.4,0,,0,24.61,4.82
297,219.9,-58.9,5.27,20.0,16.0,14.3,19.1,E-W,19.8,39.4,12.9,17.4,183.6,19.1,78.9,12.4,18.5,0,,1,18.52,-0.62
298,221.6,-58.2,5.43,20.0,16.0,14.9,19.7,N-S,19.6,41.0,14.3,18.5,186.8,17.8,64.2,12.6,16.7,0,,0,20.16,0.41
299,219.5,-58.4,5.63,20.0,16.0,12.3,16.3,E-W,17.4,40.8,12.6,17.9,189.2,16.8,62.2,12.7,18.6,0,,0,17.58,1.27
300,221.4,-60.1,5.41,20.0,16.0,14.4,18.8,E-W,20.9,37.4,12.9,18.1,187.7,19.3,63.7,13.5,20.5,0,,0,20.16,1.31
301,218.7,-60.0,5.17,20.0,16.0,10.2,14.5,E-W,16.2,37.5,13.0,17.9,185.5,16.7,61.3,13.1,20.2,0,,0,19.69,5.14
302,219.9,-58.6,5.77,16.0,20.0,15.8,19.4,E-W,17.0,37.7,13.5,16.4,185.4,20.0,68.7,12.4,20.1,0,,1,18.05,-1.38
303,220.0,-58.1,5.17,16.0,20.0,14.7,19.1,N-S,21.4,38.2,13.8,16.4,188.8,17.6,77.4,12.1,20.6,0,,1,18.52,-0.62
304,222.5,-58.6,5.12,16.0,20.0,11.0,14.7,N-S,16.9,37.5,12.2,18.1,189.0,17.7,67.9,11.6,16.7,0,,0,18.52,3.79
305,220.7,-60.1,5.77,16.0,20.0,9.8,14.5,E-W,17.0,38.3,13.6,15.9,183.8,18.7,77.4,11.8,16.8,0,,0,17.81,3.3
306,223.3,-58.3,5.28,20.0,16.0,14.6,18.9,N-S,21.6,37.9,13.9,18.2,184.2,16.1,60.7,13.4,18.9,0,,0,29.06,10.16
307,219.5,-58.1,5.68,20.0,16.0,10.1,14.8,E-W,17.8,36.6,13.2,18.7,186.5,19.1,64.1,12.7,19.9,0,,0,21.09,6.29
308,220.6,-57.8,5.46,20.0,16.0,13.7,17.1,N-S,17.1,38.9,12.2,18.3,184.0,18.2,71.3,13.4,18.4,0,,0,26.48,9.36
309,218.2,-59.1,5.44,16.0,20.0,13.9,17.0,N-S,19.3,39.3,12.9,17.5,185.0,18.3,74.1,13.0,20.8,0,,1,16.88,-0.14
310,220.6,-59.9,5.08,20.0,16.0,12.1,15.4,E-W,16.7,37.9,13.6,18.1,183.5,16.4,61.3,12.3,18.8,0,,0,20.62,5.22
311,218.5,-57.8,5.45,16.0,20.0,14.9,19.2,E-W,19.2,34.7,14.4,16.8,183.4,19.5,65.8,13.4,20.2,0,,0,20.16,1.0
312,223.1,-60.0,5.33,20.0,16.0,13.3,17.4,N-S,19.5,39.6,12.9,18.4,185.8,16.3,71.2,13.8,18.7,0,,0,19.22,1.86
313,219.9,-58.4,5.54,20.0,16.0,14.2,19.1,N-S,19.1,40.8,14.6,18.3,186.8,17.5,63.5,12.1,18.6,0,,0,19.69,0.55
314,221.1,-57.8,5.79,20.0,16.0,10.2,14.8,N-S,17.7,37.0,13.6,16.4,189.1,16.9,77.1,12.0,20.6,0,,0,19.92,5.14
315,221.8,-57.6,5.76,20.0,16.0,14.5,18.3,N-S,16.4,37.4,14.1,18.6,187.1,16.7,78.0,12.1,17.3,0,,0,22.5,4.2
316,219.0,-60.1,5.55,16.0,20.0,14.7,19.4,E-W,18.2,38.4,14.3,16.7,185.0,16.9,72.4,12.3,18.5,0,,1,18.75,-0.69
317,218.2,-59.0,5.74,20.0,16.0,12.8,17.4,N-S,16.6,38.9,14.0,18.8,187.3,19.1,77.9,13.1,20.8,0,,0,19.92,2.52
318,218.2,-59.6,5.66,16.0,20.0,15.3,19.0,N-S,21.6,39.0,13.8,17.4,187.2,17.4,68.1,12.5,17.9,1,1.09,1,1.17,-17.83
319,218.0,-58.9,5.8,20.0,16.0,10.2,14.5,E-W,21.5,37.0,13.4,18.7,188.6,17.1,66.1,11.9,19.5,0,,0,19.92,5.43
320,219.8,-59.3,5.4,16.0,20.0,11.1,14.9,N-S,21.4,40.8,14.1,18.5,185.5,17.7,64.6,13.7,19.5,0,,0,18.05,3.13
321,219.3,-59.8,5.67,16.0,20.0,14.9,18.0,E-W,17.8,38.0,14.2,17.2,188.8,19.2,61.4,11.8,20.8,0,,0,18.75,0.71
322,218.5,-57.6,5.7,20.0,16.0,13.5,18.0,E-W,17.5,37.1,13.6,17.0,187.9,17.3,76.0,11.1,18.8,0,,0,19.69,1.72
