draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
338,134.0,-58.0,3.78,20.0,16.0,15.5,19.8,N-S,21.9,39.7,13.0,16.1,189.0,17.3,69.1,14.0,20.8,1,4.69,1,4.69,-15.07
339,154.4,-56.8,3.63,20.0,16.0,14.0,17.3,N-S,21.1,39.3,13.2,18.0,185.0,17.0,72.3,12.8,21.5,1,2.34,1,2.34,-15.0
340,136.8,-55.7,2.97,16.0,20.0,13.0,16.8,N-S,19.4,35.7,14.6,17.1,186.3,16.4,70.3,11.1,19.7,0,,0,23.44,6.67
341,136.9,-59.8,3.59,16.0,20.0,14.5,18.7,E-W,18.8,35.9,14.2,18.1,183.5,17.6,64.5,13.2,19.1,1,5.31,1,5.39,-13.35
342,155.5,-51.0,2.97,16.0,20.0,14.4,18.6,N-S,18.5,36.1,13.2,17.2,188.3,16.2,75.4,13.4,19.9,1,5.94,1,6.09,-12.48
343,147.1,-57.0,3.1,20.0,16.0,11.8,15.6,E-W,16.2,38.4,14.4,16.5,187.1,16.1,77.6,11.4,19.2,0,,0,24.14,8.53
344,156.5,-50.7,3.08,20.0,16.0,12.7,17.4,N-S,16.2,39.1,12.7,16.2,183.6,16.1,65.0,13.2,18.4,1,5.78,1,5.86,-11.53
345,147.0,-58.5,3.75,16.0,20.0,12.9,16.6,N-S,18.3,38.4,14.1,17.4,188.7,19.5,73.6,12.9,18.8,0,,0,22.5,5.87
346,136.4,-52.1,3.08,20.0,16.0,12.2,15.2,E-W,21.9,37.1,12.9,18.6,185.7,17.0,72.7,12.5,18.4,0,,0,23.67,8.43
347,140.5,-55.5,3.18,16.0,20.0,13.8,17.7,E-W,21.2,37.9,13.5,17.8,186.9,16.3,67.9,11.9,17.6,0,,0,30.0,12.31
348,138.0,-52.7,2.5,16.0,20.0,11.5,14.6,N-S,19.1,35.6,12.7,16.2,184.8,18.1,66.3,14.2,19.0,0,,0,27.19,12.57
349,134.8,-59.8,2.77,20.0,16.0,12.8,16.7,E-W,17.9,37.4,14.1,17.5,189.4,16.2,66.2,12.4,21.8,1,4.53,1,4.45,-12.2
350,153.5,-53.0,3.55,20.0,16.0,11.3,14.7,N-S,21.5,39.9,14.0,17.0,188.4,17.3,68.2,13.9,18.9,1,2.34,1,2.34,-12.38
351,142.8,-56.5,3.65,20.0,16.0,13.5,17.2,N-S,21.3,39.6,12.7,17.3,187.8,16.9,76.4,12.8,20.7,0,,0,26.48,9.31
352,137.5,-57.7,2.5,16.0,20.0,11.3,14.6,N-S,21.1,40.0,13.0,18.8,189.0,17.4,60.2,12.2,17.8,1,6.41,1,6.33,-8.28
353,138.5,-59.8,3.41,20.0,16.0,15.6,19.3,N-S,17.8,36.8,13.5,16.8,188.2,17.6,65.9,13.8,21.6,1,3.91,1,3.98,-15.34
354,143.5,-59.3,2.89,16.0,20.0,13.9,18.8,N-S,20.7,37.9,13.5,17.9,187.3,18.1,65.0,13.4,19.3,0,,0,25.78,7.02
355,149.7,-55.9,2.86,20.0,16.0,14.9,18.2,E-W,21.9,37.8,13.3,17.9,187.6,18.8,70.5,12.3,17.1,1,5.16,1,5.16,-13.01
356,153.5,-52.2,3.55,20.0,16.0,12.0,15.1,N-S,18.8,35.7,12.9,18.0,189.0,19.2,61.0,12.0,19.4,1,4.38,1,4.45,-10.65
357,151.2,-53.5,3.76,20.0,16.0,13.4,16.5,E-W,16.9,40.5,12.5,16.6,189.3,19.3,76.7,13.6,18.4,0,,0,23.44,6.98
358,136.0,-60.5,3.63,20.0,16.0,15.6,18.6,E-W,19.4,36.1,13.7,17.5,188.0,18.5,60.4,11.3,19.3,1,4.84,1,4.92,-13.71
359,157.7,-50.7,2.67,20.0,16.0,12.0,15.4,E-W,20.6,36.5,14.1,15.9,188.9,19.9,61.5,13.5,21.5,1,5.16,1,5.16,-10.23
360,155.7,-50.5,2.63,16.0,20.0,15.7,19.6,N-S,16.4,39.3,12.9,16.5,188.6,17.8,64.3,12.3,19.3,0,,0,20.86,1.23
361,134.8,-55.6,3.21,20.0,16.0,15.6,19.3,N-S,21.2,38.8,13.2,18.3,188.9,16.1,79.2,11.6,18.8,1,6.56,1,6.56,-12.79
362,137.9,-54.9,2.95,20.0,16.0,13.9,18.5,N-S,21.3,38.4,14.4,16.6,185.0,19.0,79.7,12.5,20.2,0,,0,29.06,10.52
363,138.4,-52.6,2.83,16.0,20.0,15.9,19.3,E-W,21.6,37.3,13.4,16.6,185.2,19.8,68.1,11.9,17.6,0,,0,26.02,6.68
