draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
163,182.7,-58.7,4.4,16.0,20.0,15.8,18.9,N-S,21.1,37.9,13.9,17.1,188.3,18.0,64.0,11.9,17.8,1,1.41,1,0.94,-17.97
164,177.5,-58.3,4.45,16.0,20.0,12.8,16.2,E-W,19.0,38.7,14.5,17.9,189.3,16.9,69.9,12.8,20.7,1,7.5,1,7.5,-8.75
165,163.3,-60.8,4.28,20.0,16.0,14.0,17.2,E-W,20.9,39.4,13.4,18.4,184.1,17.3,77.5,14.0,20.8,1,3.44,1,3.52,-13.66
166,178.0,-59.9,4.42,20.0,16.0,16.1,19.4,N-S,20.5,36.6,12.1,15.9,185.7,19.9,66.0,14.1,19.5,1,3.75,1,6.33,-13.02
167,181.5,-52.5,4.36,20.0,16.0,11.9,16.3,N-S,19.4,35.7,13.1,17.6,186.8,18.7,72.4,13.5,18.8,1,4.22,1,4.22,-12.05
168,175.4,-55.7,4.46,16.0,20.0,14.4,19.1,E-W,18.5,37.7,13.2,17.4,187.9,17.5,68.0,12.2,18.1,1,1.09,1,0.94,-18.13
169,182.7,-59.7,4.29,20.0,16.0,14.2,18.0,N-S,20.7,39.6,14.0,16.6,189.1,17.0,60.9,12.2,18.9,1,2.34,1,2.11,-15.89
170,174.4,-53.3,4.73,20.0,16.0,10.0,14.5,N-S,16.9,39.7,13.7,15.9,188.1,18.9,63.7,12.6,18.7,1,1.41,1,1.17,-13.3
171,170.2,-54.7,4.16,16.0,20.0,10.8,15.6,E-W,20.3,36.8,14.5,18.0,188.6,16.4,67.3,13.4,17.9,1,8.12,1,8.2,-7.39
172,178.3,-57.4,4.74,20.0,16.0,14.1,17.6,E-W,18.6,39.5,13.3,18.9,189.1,16.0,77.2,12.1,18.8,1,3.28,1,3.28,-14.33
173,168.5,-55.3,3.96,20.0,16.0,14.9,18.7,N-S,17.8,39.4,14.3,16.6,188.6,16.4,75.7,13.2,19.6,1,8.59,1,9.84,-8.9
174,170.3,-51.6,4.61,20.0,16.0,13.8,17.4,E-W,17.9,39.9,13.8,18.5,188.0,19.5,68.5,13.0,19.2,1,3.75,1,3.75,-13.69
175,174.6,-59.7,4.07,20.0,16.0,13.8,17.3,N-S,17.0,38.7,12.3,17.1,184.0,19.7,73.1,12.8,20.2,1,4.53,1,4.69,-12.65
176,172.6,-51.8,3.99,20.0,16.0,12.5,17.1,N-S,17.2,40.6,14.7,19.1,184.0,19.0,67.0,11.4,19.7,1,3.75,1,3.75,-13.32
177,165.1,-52.6,4.29,16.0,20.0,14.7,19.0,N-S,16.4,36.4,12.9,19.3,185.7,18.3,61.1,11.9,18.1,1,4.22,1,4.22,-14.75
178,177.1,-51.3,3.93,20.0,16.0,12.7,16.0,N-S,21.5,38.1,13.1,18.6,188.6,17.9,66.5,12.1,19.1,1,4.69,1,4.92,-11.12
179,159.1,-51.2,4.8,16.0,20.0,10.1,14.3,N-S,21.8,37.8,13.8,18.5,186.1,16.1,61.7,12.6,16.9,1,3.28,1,3.28,-11.05
180,172.0,-56.7,3.95,16.0,20.0,12.4,16.4,N-S,18.0,37.4,14.0,15.6,185.2,19.1,69.6,13.2,19.9,1,4.38,1,4.45,-11.95
