draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
16,143.4,-57.9,5.7,16.0,20.0,14.9,19.5,N-S,16.5,40.0,14.0,18.8,184.7,19.7,75.4,12.6,18.0,0,,0,21.33,1.87
17,139.9,-60.5,5.72,16.0,20.0,9.9,14.5,E-W,16.9,38.3,13.4,16.1,183.9,18.4,76.4,10.9,16.5,0,,0,20.16,5.69
18,142.1,-56.2,5.16,16.0,20.0,14.8,18.3,E-W,18.0,36.3,14.1,16.8,187.9,16.7,64.4,12.9,19.3,0,,0,25.08,6.77
19,152.7,-60.1,5.21,20.0,16.0,13.8,16.8,N-S,19.6,37.9,13.6,16.9,188.9,19.5,73.4,13.0,19.4,1,3.28,1,3.28,-13.49
20,158.4,-59.8,5.13,20.0,16.0,14.1,17.8,N-S,17.3,38.7,14.1,16.9,184.7,16.4,77.9,13.8,19.4,1,0.0,1,0.0,-17.78
21,153.7,-51.9,5.26,16.0,20.0,11.8,15.0,N-S,16.7,36.1,13.3,18.2,184.6,18.3,77.5,12.2,17.9,1,2.66,1,2.81,-12.15
22,139.6,-56.6,5.45,20.0,16.0,15.3,18.4,N-S,20.3,36.0,12.7,16.4,187.9,16.6,74.3,13.3,20.2,0,,0,25.31,6.87
23,145.6,-53.6,5.18,20.0,16.0,12.7,15.8,N-S,18.1,38.4,13.4,16.4,184.4,16.9,76.3,13.6,18.5,0,,0,27.42,11.66
24,149.5,-55.1,5.01,20.0,16.0,12.9,17.4,E-W,16.6,39.9,13.4,16.5,189.2,18.7,71.4,12.9,19.3,1,1.56,1,1.64,-15.75
25,152.1,-55.4,5.18,16.0,20.0,16.2,20.0,N-S,21.4,36.9,14.8,16.6,188.2,18.5,60.7,12.2,21.2,0,,0,24.14,4.19
26,146.7,-55.9,5.08,20.0,16.0,11.8,15.7,E-W,21.7,37.1,12.6,16.5,185.3,19.3,69.9,13.5,21.6,0,,0,24.84,9.19
27,155.2,-56.6,5.3,16.0,20.0,12.8,16.0,N-S,16.3,40.2,13.9,16.1,185.9,19.2,72.6,12.5,20.6,0,,1,15.47,-0.51
28,147.0,-54.9,5.79,20.0,16.0,10.9,14.3,N-S,21.2,37.6,14.0,17.4,185.7,17.4,60.4,14.1,19.7,0,,0,21.09,6.8
29,154.0,-53.5,5.04,20.0,16.0,11.6,15.0,N-S,18.4,37.8,13.1,17.7,188.8,18.8,62.2,12.3,19.8,1,1.09,1,1.17,-13.85
30,147.6,-54.6,5.22,20.0,16.0,13.7,18.4,E-W,17.6,36.2,14.2,19.3,188.3,16.4,71.7,11.2,20.3,1,2.03,1,2.11,-16.27
